1126,Katadalur og Egilsstaðir,Ekki skráð,101,Heimarafstöð,14,Pelton,1952,1983,1,418869,568386
1127,Stóra-Giljá,Ekki skráð,101,Heimarafstöð,12,Skrúfa,1930,1970,0,438097,562009
1128,Gil,Ekki skráð,101,Heimarafstöð,5,Pelton,1934,1970,0,464148,556890
1129,Fossar,Ekki skráð,101,Heimarafstöð,5,Pelton,1931,NULL,0,472732,538098
1130,Bollastaðir,Ekki skráð,101,Heimarafstöð,5,Pelton,1931,1973,0,463594,545688
1131,Gautsdalur,Ekki skráð,101,Heimarafstöð,8,Pelton,1960,1973,0,459395,564558
1132,Björnólfsstaðir,Ekki skráð,101,Heimarafstöð,7,Pelton,1930,1973,0,445050,573912
1133,Fremstagil,Ekki skráð,101,Heimarafstöð,5,Pelton,1931,1973,0,447332,570934
1134,Miðgil,Ekki skráð,101,Heimarafstöð,4,Pelton,1931,1970,0,446227,572715
1135,Holtastaðir,Ekki skráð,101,Heimarafstöð,"2,5",Pelton,1945,1973,0,449533,567190
1136,Geitaskarð,Ekki skráð,101,Heimarafstöð,8,Pelton,1945,NULL,0,448703,568010
1137,Breiðavað,Ekki skráð,101,Heimarafstöð,"2,5",Pelton,1945,1970,0,444168,574789
1138,Hvammur,Ekki skráð,101,Heimarafstöð,"1,5",Pelton,1932,1970,0,451318,565894
1139,Glaumbær,Ekki skráð,101,Heimarafstöð,8,Pelton,1951,1966,0,451317,565894
1140,Þverá,Ekki skráð,101,Heimarafstöð,5,Pelton,1972,NULL,0,451424,585870
1141,Mánaskál,Ekki skráð,101,Heimarafstöð,7,Pelton,1945,1984,0,450307,579608
1142,Kárdalstunga,Ekki skráð,101,Heimarafstöð,30,Pelton,1982,NULL,0,447157,538360
1143,Haukagil,Ekki skráð,101,Heimarafstöð,1,Pelton,1931,1958,0,443897,538049
1144,Grund I og II,Ekki skráð,101,Heimarafstöð,16,Francis,1953,NULL,1,448972,555963
1145,Skíðastaðir,Ekki skráð,101,Heimarafstöð,"5,5",Skrúfa,1938,1974,0,460708,593245
1146,Hafragil,Ekki skráð,101,Heimarafstöð,10,Pelton,1960,1974,0,460113,596339
1147,Varmahlíð,Ekki skráð,101,Heimarafstöð,"0,4",Francis,1930,1946,0,479164,561778
1148,Stóra-Vatnsskarð,Ekki skráð,101,Heimarafstöð,5,Pelton,1929,1970,0,473190,557640
1149,Reykir,Ekki skráð,101,Heimarafstöð,9,Francis,1960,1972,0,466102,598031
1150,Fagranes,Ekki skráð,101,Heimarafstöð,15,Pelton,1957,NULL,1,469340,590284
1151,Nautabú,Ekki skráð,101,Heimarafstöð,10,Francis,1931,1955,0,482936,551198
1152,"Syðravatn, Ytravatn",Ekki skráð,101,Heimarafstöð,"8,5",Francis,1929,1968,0,480272,553222
1153,Álfgeirsvellir,Ekki skráð,101,Heimarafstöð,8,Francis,1930,1955,0,479736,554959
1154,Flugumýri,Ekki skráð,101,Heimarafstöð,"3,6",Pelton,1929,1955,0,485019,564444
1155,Fremrikot,Ekki skráð,101,Heimarafstöð,40,Pelton,1983,NULL,1,501205,550815
1156,Hólar,Ekki skráð,101,Heimarafstöð,6,Francis,1937,1958,0,494835,581771
1157,Sleitubjarnarstaðir,Ekki skráð,101,Heimarafstöð,16,Turgo,1948,NULL,0,486790,588645
1158,Hólar,Ekki skráð,101,Heimarafstöð,50,Francis,1952,1970,0,495262,581962
1159,Sleitubjarnarstaðir,Ekki skráð,101,Heimarafstöð,200,Skrúfa,1985,NULL,1,486967,588344
1160,Ystimór,Ekki skráð,101,Heimarafstöð,"1,5",Pelton,1939,1958,0,492827,617923
1161,Vatn,Ekki skráð,101,Heimarafstöð,10,Pelton,1954,NULL,0,481327,606719
1162,Hraun,Ekki skráð,101,Heimarafstöð,"0,7",Francis,1939,1949,0,496853,622296
1163,Dalabær,Ekki skráð,101,Heimarafstöð,5,Pelton,1937,1955,0,500410,630485
1164,Brimnes,Ekki skráð,101,Heimarafstöð,5,Pelton,1938,NULL,1,516930,620110
1165,Þóroddsstaðir,Ekki skráð,101,Heimarafstöð,5,Pelton,1933,1970,0,512290,615246
1166,Gunnólfsá,Ekki skráð,101,Heimarafstöð,"30,8",Francis,1933,1973,1,515957,621829
1167,Vermundarstaðir,Ekki skráð,101,Heimarafstöð,6,Francis,1954,1970,0,509690,611600
1168,Hánefsstaðir,Ekki skráð,101,Heimarafstöð,7,Pelton,1931,1958,0,520865,603315
1169,Karlsá,Ekki skráð,101,Heimarafstöð,6,Pelton,1932,NULL,0,521262,611575
1170,Melar,Ekki skráð,101,Heimarafstöð,12,Pelton,1935,NULL,1,515632,596222
1171,Hofsá,Ekki skráð,101,Heimarafstöð,6,Francis,1952,NULL,0,520262,600466
1172,Ytrahvarf,Ekki skráð,101,Heimarafstöð,6,Pelton,1953,NULL,0,518803,597866
1173,Syðrahvarf,Ekki skráð,101,Heimarafstöð,12,Pelton,1953,NULL,1,518476,595186
1174,Þverá,Ekki skráð,101,Heimarafstöð,"8,5",Pelton,1954,1973,0,517369,599226
1175,Syðraholt,Ekki skráð,101,Heimarafstöð,13,Skrúfa,1952,1973,0,520085,605650
1176,Hreiðarstaðakot,Ekki skráð,101,Heimarafstöð,5,Pelton,1954,1970,0,516153,597362
1177,Ytri-Varðgjá,Ekki skráð,101,Heimarafstöð,5,Pelton,1929,1973,0,544362,575210
1178,Syðri-Varðgjá,Ekki skráð,101,Heimarafstöð,5,Pelton,1928,1971,0,544497,574924
1179,Eyrarland,Ekki skráð,101,Heimarafstöð,5,Pelton,1930,1973,0,544624,573982
1180,"Leifsstaðir, Fífilgerði",Ekki skráð,101,Heimarafstöð,12,Pelton,1930,NULL,0,545350,572864
1181,Munkaþverá,Ekki skráð,101,Heimarafstöð,"16,5",Francis,1924,1970,0,542755,560578
1182,Knarrarberg,Ekki skráð,101,Heimarafstöð,"4,6",Pelton,1931,1955,0,544842,572350
1183,Arnarhóll,Ekki skráð,101,Heimarafstöð,"2,5",Francis,1931,1955,0,544988,572544
1184,Kaupangur,Ekki skráð,101,Heimarafstöð,7,Pelton,1951,1970,0,544858,572023
1185,Háls,Ekki skráð,101,Heimarafstöð,6,Pelton,1951,1970,0,523640,605920
1186,Gefjun,Ekki skráð,101,Heimarafstöð,7,Francis,1921,1952,0,541260,577125
1187,Hallgilsstaðir,Ekki skráð,101,Heimarafstöð,2,Pelton,1947,1970,0,534249,586985
1188,Garðshorn,Ekki skráð,101,Heimarafstöð,4,Skrúfa,1945,1973,0,528507,575708
1189,Hraun,Ekki skráð,101,Heimarafstöð,12,Pelton,1950,1977,1,520892,565493
1190,Háls,Ekki skráð,101,Heimarafstöð,6,Pelton,1949,1965,0,520379,563679
1191,Þormóðsstaðir,Ekki skráð,101,Heimarafstöð,15,Francis,1964,NULL,0,538820,540520
1192,"Eyvindarstaðir, Draflastaðir",Ekki skráð,101,Heimarafstöð,40,Francis,1981,NULL,0,539161,544621
1193,Sigluvík,Ekki skráð,101,Heimarafstöð,6,Pelton,1936,1970,0,542361,580747
1194,"Grýtubakki, Kolgerði",Ekki skráð,101,Heimarafstöð,8,Pelton,1928,1972,0,540707,604194
1195,"Hvammur, Jarlsstaðir",Ekki skráð,101,Heimarafstöð,8,Pelton,1928,1972,0,539131,606264
1196,Skarð,Ekki skráð,101,Heimarafstöð,16,Francis,1929,NULL,1,546940,598687
1197,Látur,Ekki skráð,101,Heimarafstöð,8,Francis,1929,1946,0,530895,623895
1198,Hléskógar,Ekki skráð,101,Heimarafstöð,5,Francis,1930,NULL,1,541374,603432
1199,Miðgerði,Ekki skráð,101,Heimarafstöð,4,Francis,1929,1952,0,543209,600374
1200,Grenivík,Ekki skráð,101,Heimarafstöð,8,Pelton,1944,1967,0,537406,606678
1201,Ystavík,Ekki skráð,101,Heimarafstöð,"7,5",Pelton,1953,NULL,0,543272,591950
1202,Végeirsstaðir,Ekki skráð,101,Heimarafstöð,10,Pelton,1987,NULL,1,550660,590680
1203,Veisa,Ekki skráð,101,Heimarafstöð,"7,5",Francis,1930,1970,0,550738,589923
1204,"Nes, Tungunes",Ekki skráð,101,Heimarafstöð,7,Pelton,1929,NULL,1,549710,582458
1205,"Lundur, Mörk",Ekki skráð,101,Heimarafstöð,23,Pelton,1953,NULL,1,551221,577637
1206,Víðivellir,Ekki skráð,101,Heimarafstöð,10,Pelton,1953,NULL,1,549610,585835
1207,"Birningsstaðir, Kambsstaðir",Ekki skráð,101,Heimarafstöð,20,Francis,1956,NULL,1,556072,579682
1208,"Hallgilsstaðir, Sólvangur",Ekki skráð,101,Heimarafstöð,15,Pelton,1956,NULL,1,551367,586176
1209,"Fornhólar, Fornastaðir",Ekki skráð,101,Heimarafstöð,30,Francis,1957,NULL,1,553325,583880
1210,"Syðrihóll, Ytrihóll",Ekki skráð,101,Heimarafstöð,20,Pelton,1960,NULL,1,551620,595390
1211,"Selland, Reykir",Ekki skráð,101,Heimarafstöð,32,Turgo,1959,NULL,1,556205,565488
1212,Sigríðarstaðir,Ekki skráð,101,Heimarafstöð,15,Pelton,1963,NULL,1,556095,581352
1213,Fjósatunga,Ekki skráð,101,Heimarafstöð,20,Pelton,1984,NULL,1,552642,572189
1214,Brettingsstaðir,Ekki skráð,101,Heimarafstöð,"8,5",Pelton,1929,1958,0,549210,625194
1215,Stórutjarnir,Ekki skráð,101,Heimarafstöð,7,Pelton,1928,NULL,1,558510,579540
1216,Fremstafell,Ekki skráð,101,Heimarafstöð,7,Francis,1928,1950,1,566543,580786
1217,"Halldórsstaðir, Landamót",Ekki skráð,101,Heimarafstöð,8,Pelton,1929,1972,1,564480,582680
1218,"Finnsstaðir, Hjaltastaðir",Ekki skráð,101,Heimarafstöð,7,Pelton,1931,1972,1,564354,583910
1219,Þóroddsstaðir,Ekki skráð,101,Heimarafstöð,"1,1",Pelton,1938,1958,0,566383,595945
1220,Ljósavatn,Ekki skráð,101,Heimarafstöð,15,Pelton,1948,NULL,1,563650,576787
1221,"Fremstafell, Hrifla ofl.",Ekki skráð,101,Heimarafstöð,25,Francis,1950,NULL,0,566580,580825
1222,Nípá,Ekki skráð,101,Heimarafstöð,9,Turgo/Pelton,1950,NULL,1,564279,605457
1223,"Granastaðir, Ártún",Ekki skráð,101,Heimarafstöð,20,Pelton,1950,NULL,1,564748,603418
1224,"Granastaðir, Ártún",Ekki skráð,101,Heimarafstöð,150,Pelton,NULL,NULL,0,564685,603419
1225,"Ystafell, Fell, Hlíð",Ekki skráð,101,Heimarafstöð,30,Pelton,1949,NULL,1,564466,588097
1226,Fellssel,Ekki skráð,101,Heimarafstöð,10,Pelton,1951,NULL,0,564117,586435
1227,Gvendarstaðir,Ekki skráð,101,Heimarafstöð,7,Pelton,1953,NULL,1,564903,590265
1228,Gvendarstaðir,Ekki skráð,101,Heimarafstöð,60,Pelton,NULL,NULL,0,564987,590304
1229,Birkihlíð,Ekki skráð,101,Heimarafstöð,17,Pelton,1953,NULL,1,557083,581352
1230,Björg,Ekki skráð,101,Heimarafstöð,20,Francis,1955,NULL,1,563629,606920
1231,Arnarstapi,Ekki skráð,101,Heimarafstöð,20,Pelton,1957,NULL,1,560068,578626
1232,Öxará,Ekki skráð,101,Heimarafstöð,12,Pelton,1957,NULL,1,564958,574931
1233,Holtakot,Ekki skráð,101,Heimarafstöð,12,Francis,1961,NULL,1,565219,578692
1234,Vatnsendi,Ekki skráð,101,Heimarafstöð,15,Pelton,1967,NULL,1,561996,577685
1235,"Syðri Leikskálaá, Geirbjarnarstaðir",Ekki skráð,101,Heimarafstöð,35,Francis,1967,NULL,1,565043,601612
1236,"Sigurðarstaðir, Sunnuhvoll",Ekki skráð,101,Heimarafstöð,8,Pelton,1928,NULL,1,571415,559117
1237,Lundarbrekka,Ekki skráð,101,Heimarafstöð,"8,4",Pelton,1928,1972,0,574446,552061
1238,"Bjarnastaðir, Rauðafell",Ekki skráð,101,Heimarafstöð,4,Skrúfa,1929,NULL,1,576807,549537
1239,Víðiker,Ekki skráð,101,Heimarafstöð,"7,5",Francis,1930,NULL,1,579840,548036
1240,Stóratunga I,Ekki skráð,101,Heimarafstöð,7,Skrúfa,1928,NULL,1,576960,544159
1241,Halldórsstaðir I,Ekki skráð,101,Heimarafstöð,4,Pelton,1929,1971,0,573703,550609
1242,Stóruvellir,Ekki skráð,101,Heimarafstöð,"8,5",Pelton,1929,1971,0,571225,556255
1243,Eyjadalsá,Ekki skráð,101,Heimarafstöð,6,Pelton,1931,1971,0,567675,570150
1244,Svartárkot,Ekki skráð,101,Heimarafstöð,10,Skrúfa,1950,NULL,1,581670,539265
1245,Stóratunga II,Ekki skráð,101,Heimarafstöð,10,Francis,1961,NULL,0,577104,544152
1246,"Halldórsstaðir, Engi",Ekki skráð,101,Heimarafstöð,120,Pelton,1990,NULL,1,573910,550320
1247,Helluvað,Ekki skráð,101,Heimarafstöð,7,Skrúfa,1930,1970,0,585154,566646
1248,Geirastaðir,Ekki skráð,101,Heimarafstöð,7,Skrúfa,1931,1970,0,587475,568044
1249,Laugaskóli,Ekki skráð,101,Heimarafstöð,38,Francis,1933,NULL,0,575290,581545
1250,Ingjaldsstaðir,Ekki skráð,101,Heimarafstöð,5,Pelton,1929,1970,0,568180,578380
1251,"Einarsstaðir, Jaðar",Ekki skráð,101,Heimarafstöð,"5,2",Pelton,1929,NULL,0,573080,583590
1252,Máskot,Ekki skráð,101,Heimarafstöð,5,Francis,1952,1970,0,579375,573440
1253,Klambrasel,Ekki skráð,101,Heimarafstöð,6,Pelton,1930,1970,0,577965,596127
1254,Langavatn,Ekki skráð,101,Heimarafstöð,4,Pelton,1930,1970,0,578972,594235
1255,Geitafell,Ekki skráð,101,Heimarafstöð,6,Skrúfa,1930,1969,0,580140,590185
1256,Rauðaskriða,Ekki skráð,101,Heimarafstöð,"1,5",Francis,1935,1955,0,569780,594140
1257,Brúar,Ekki skráð,101,Heimarafstöð,5,Skrúfa,1937,1960,0,576895,592240
1258,Máná,Ekki skráð,101,Heimarafstöð,7,Skrúfa,1928,1955,0,585370,634725
1259,Foss,Ekki skráð,101,Heimarafstöð,5,Francis,1928,1955,0,576492,616623
1260,Skógar,Ekki skráð,101,Heimarafstöð,8,Turgo,1954,NULL,0,577098,605586
1261,Ferjubakki,Ekki skráð,101,Heimarafstöð,"3,6",Pelton,1930,1970,0,615855,618575
1262,"Austaraland, Sigtún",Ekki skráð,101,Heimarafstöð,4,Skrúfa,1929,1970,0,616743,614475
1263,Sandfellshagi I og II,Ekki skráð,101,Heimarafstöð,11,Skrúfa,1943,1973,1,617911,626745
1264,"Lundur, ( skóli )",Ekki skráð,101,Heimarafstöð,11,Francis,1928,1968,0,616055,622135
1265,Gilhagi,Ekki skráð,101,Heimarafstöð,7,Francis,1947,1980,0,620080,622605
1266,Klifshagi I og II,Ekki skráð,101,Heimarafstöð,12,Francis,1950,1971,0,616135,626165
1267,"Hafrafellstunga I,III",Ekki skráð,101,Heimarafstöð,21,Francis,1959,NULL,1,618880,620778
1268,Þverá,Ekki skráð,101,Heimarafstöð,10,Kaplan,1963,NULL,1,616390,629190
1269,Leifsstaðir,Ekki skráð,101,Heimarafstöð,10,Francis,1959,NULL,1,617907,623833
1270,Smjörhóll,Ekki skráð,101,Heimarafstöð,12,Francis,1966,NULL,0,618325,620248
1271,Hólssel,Ekki skráð,101,Heimarafstöð,"3,5",Francis,1928,1946,0,628205,580240
1272,Daðastaðir,Ekki skráð,101,Heimarafstöð,6,Francis,1929,1976,0,615876,636569
1273,"Valþjófsstaðir I,II,III",Ekki skráð,101,Heimarafstöð,10,Ossberger,1930,NULL,1,615944,640214
1274,"Valþjófsstaðir I,II,III",Ekki skráð,101,Heimarafstöð,50,Ossberger,NULL,NULL,0,616748,640340
1275,Kópasker,Ekki skráð,101,Heimarafstöð,"7,2",Francis,1930,1946,0,614845,647428
1276,Katastaðir,Ekki skráð,101,Heimarafstöð,2,Skrúfa,1948,1975,1,617882,643942
1277,Brekka,Ekki skráð,101,Heimarafstöð,13,Francis,1951,NULL,1,615617,646234
1278,Sveinungsvík,Ekki skráð,101,Heimarafstöð,8,Francis,1920,NULL,1,641677,659016
1279,Hvammur,Ekki skráð,101,Heimarafstöð,1,Skrúfa,1939,1952,0,661910,629960
1280,Borgir,Ekki skráð,101,Heimarafstöð,5,Francis,1945,1978,0,643470,646028
1281,Kollavík,Ekki skráð,101,Heimarafstöð,10,Pelton,1950,NULL,1,643410,646750
1282,Eiði,Ekki skráð,101,Heimarafstöð,8,Pelton,1926,1926,0,679424,647051
1283,Ártún (sumarbúst.),Ekki skráð,101,Heimarafstöð,15,Pelton,1966,NULL,0,679013,645496
1284,Steintún,Ekki skráð,101,Heimarafstöð,3,Francis,1935,1952,0,692427,623856
1285,Saurbær og Helluland,Ekki skráð,101,Heimarafstöð,10,Francis,1964,NULL,0,674097,626698
1286,Strandhöfn,Ekki skráð,101,Heimarafstöð,4,Pelton,1926,1973,0,697985,607985
1287,Teigur,Ekki skráð,101,Heimarafstöð,8,Skrúfa,1944,1970,0,681211,576223
1288,"Hrappsstaðir, Háteigur",Ekki skráð,101,Heimarafstöð,9,Francis,1954,1972,1,687358,578767
1289,Hvanná,Ekki skráð,101,Heimarafstöð,60,Pelton,1984,NULL,1,694621,547281
1290,Hnefilsdalur,Ekki skráð,101,Heimarafstöð,"6,9",Yfir hjól,1927,1949,0,689568,543910
1291,Vaðbrekka,Ekki skráð,101,Heimarafstöð,"0,2",Pelton,1942,1970,0,662977,513754
1292,Hofteigur,Ekki skráð,101,Heimarafstöð,10,Skrúfa,1964,NULL,1,691632,546005
1293,Skjöldólfsstaðir,Ekki skráð,101,Heimarafstöð,100,Pelton,1984,NULL,1,680834,540868
1294,Sleðbrjótssel,Ekki skráð,101,Heimarafstöð,6,Pelton,1927,1946,0,706455,5745406
1295,Fossvellir,Ekki skráð,101,Heimarafstöð,33,Kaplan,1969,NULL,1,703548,557806
1296,"Grófarsel, Grænamýri",Ekki skráð,101,Heimarafstöð,25,Pelton,1971,1982,0,705055,571315
1297,Skriðufell,Ekki skráð,101,Heimarafstöð,20,Pelton,1970,NULL,1,709192,581936
1298,"Vörðubrún, Hallgeirsstaðir",Ekki skráð,101,Heimarafstöð,100,Pelton,1986,NULL,1,705215,565468
1299,Miðhúsasel (s.búst.),Ekki skráð,101,Heimarafstöð,14,Pelton,1986,NULL,1,706461,536012
1300,"Skeggjastaðir, Holt",Ekki skráð,101,Heimarafstöð,"11,5",Pelton,1927,1968,0,701935,525910
1301,Hrafnsgerði,Ekki skráð,101,Heimarafstöð,5,Francis,1926,1970,0,700510,523510
1302,Urriðavatn,Ekki skráð,101,Heimarafstöð,10,Francis,1950,1986,1,713050,543081
1303,Hafrafell,Ekki skráð,101,Heimarafstöð,8,Francis,1951,1970,0,710551,540364
1304,Skriðuklaustur,Ekki skráð,101,Heimarafstöð,1,Pelton,1928,1949,0,690505,510665
1305,Melar,Ekki skráð,101,Heimarafstöð,"3,6",Pelton,1927,1955,0,693080,513942
1306,Brekka,Ekki skráð,101,Heimarafstöð,"13,5",Pelton,1928,1971,0,695558,516177
1307,Kleif,Ekki skráð,101,Heimarafstöð,15,Pelton,1953,1971,0,679932,499404
1308,Geitagerði,Ekki skráð,101,Heimarafstöð,8,Pelton,1949,NULL,1,697433,518915
1309,Droplaugarstaðir,Ekki skráð,101,Heimarafstöð,7,Pelton,1949,NULL,1,700439,523337
1310,"Rangá, Skógargerði",Ekki skráð,101,Heimarafstöð,25,Francis,1951,1970,0,712465,546320
1311,"Bót, ( Flúðir )",Ekki skráð,101,Heimarafstöð,12,Francis,1951,1955,0,710250,545390
1312,Ásgrímsstaðir,Ekki skráð,101,Heimarafstöð,10,Francis,1949,1970,0,717726,570447
1313,Seljamýri,Ekki skráð,101,Heimarafstöð,3,Pelton,1927,1946,0,741173,550485
1314,Vélsmiðja Seyðisfjarðar,Ekki skráð,101,Heimarafstöð,3,Pelton,1948,1973,0,733919,539399
1315,Sólbakki - sumarbústaður,Ekki skráð,101,Heimarafstöð,8,Pelton,1955,NULL,1,741259,566816
1316,Brekka ( sumarb. ),Ekki skráð,101,Heimarafstöð,4,Pelton,1982,NULL,0,695560,515965
1317,Arnkelsgerði,Ekki skráð,101,Heimarafstöð,15,Pelton,1978,NULL,0,710650,523850
1318,Hallormsstaður,Ekki skráð,101,Heimarafstöð,24,Pelton,1936,1970,0,700010,517075
1319,Eiðar,Ekki skráð,101,Heimarafstöð,56,Francis,1935,1969,0,716020,549732
1320,Ormsstaðir,Ekki skráð,101,Heimarafstöð,"7,5",Pelton,1954,1975,1,717938,549260
1321,Kirkjuból,Ekki skráð,101,Heimarafstöð,7,Pelton,1932,1955,0,741715,523915
1322,Bjarg,Ekki skráð,101,Heimarafstöð,1,Pelton,1934,1949,0,747924,526802
1323,Brekka,Ekki skráð,101,Heimarafstöð,13,Pelton,1929,NULL,1,742766,532735
1324,Hof,Ekki skráð,101,Heimarafstöð,"1,5",Yfir hjól,1950,1960,0,746195,533530
1325,Helgi G. Eskifirði,Ekki skráð,101,Heimarafstöð,30,Pelton,1986,NULL,0,734357,517255
1326,Karlsskáli,Ekki skráð,101,Heimarafstöð,"5,5",Pelton,1914,1970,0,747760,509015
1327,Sellátur,Ekki skráð,101,Heimarafstöð,"5,5",Pelton,1939,NULL,0,739095,514900
1328,Vaðlar,Ekki skráð,101,Heimarafstöð,25,Pelton,1957,1969,0,753320,514775
1329,Svínaskálastekkur,Ekki skráð,101,Heimarafstöð,3,Pelton,1929,1939,0,736560,515575
1330,Þorvaldsstaðir,Ekki skráð,101,Heimarafstöð,15,Pelton,1977,NULL,1,704054,510407
1331,Litla-Sandfell,Ekki skráð,101,Heimarafstöð,10,Pelton,1976,NULL,1,707830,517820
1332,Hryggstekkur,Ekki skráð,101,Heimarafstöð,10,Pelton,1974,NULL,1,708006,512450
1333,Flaga,Ekki skráð,101,Heimarafstöð,12,Pelton,1984,NULL,1,704887,511504
1334,Litla-Sandfell (sum),Ekki skráð,101,Heimarafstöð,3,Pelton,1984,NULL,0,708242,515677
1335,Slétta,Ekki skráð,101,Heimarafstöð,"3,5",Francis,1926,1972,0,723354,510611
1336,Arnkelsstaðir,Ekki skráð,101,Heimarafstöð,15,Pelton,1978,NULL,1,710645,523850
1337,Berufjörður I,Ekki skráð,101,Heimarafstöð,"4,5",Pelton,1927,NULL,1,714445,484975
1338,Berunes,Ekki skráð,101,Heimarafstöð,"3,5",Pelton,1926,1949,0,726170,474960
1339,"Fossgerði, Steinaborg",Ekki skráð,101,Heimarafstöð,6,Francis,1929,1975,0,729265,475300
1340,Þiljuvellir,Ekki skráð,101,Heimarafstöð,"2,7",Pelton,1929,1960,0,724820,475400
1341,Skáli,Ekki skráð,101,Heimarafstöð,5,Pelton,1949,NULL,1,719929,481124
1342,Melrakkanes,Ekki skráð,101,Heimarafstöð,10,Pelton,1928,1970,0,719272,464252
1343,Kambssel,Ekki skráð,101,Heimarafstöð,10,Pelton,1956,1972,0,704685,463752
1344,Hamarssel,Ekki skráð,101,Heimarafstöð,8,Pelton,1964,1976,0,711854,470695
1345,"Eskifj.,Hlöðver Jónss.",Ekki skráð,101,Heimarafstöð,"2,2",Pelton,1935,1939,1,734347,517455
1346,Ljósaland,Ekki skráð,101,Heimarafstöð,93,Pelton,1929,1978,0,734367,502608
1347,Bjarg,Ekki skráð,101,Heimarafstöð,"0,5",Pelton,1934,1949,0,749473,527139
1348,Lönd,Ekki skráð,101,Heimarafstöð,"7,5",Pelton,1952,NULL,1,745395,491151
1349,Kolmúli I og II,Ekki skráð,101,Heimarafstöð,11,Pelton,1953,NULL,1,744712,504877
1350,Víkurgerði,Ekki skráð,101,Heimarafstöð,"4,6",Francis,1955,1975,0,743422,498135
1351,Eyri II,Ekki skráð,101,Heimarafstöð,8,Francis,1955,1977,0,740145,498710
1352,Lækjamót,Ekki skráð,101,Heimarafstöð,8,Pelton,1955,NULL,1,733071,501494
1353,Eyri I,Ekki skráð,101,Heimarafstöð,10,Francis,1954,1971,0,740043,498824
1354,Þorvaldsstaðir I og II,Ekki skráð,101,Heimarafstöð,9,Pelton,1956,1984,1,721932,496159
1355,Gilsá,Ekki skráð,101,Heimarafstöð,10,Pelton,1959,1985,0,725665,492795
1356,Þorgrímsstaðir,Ekki skráð,101,Heimarafstöð,12,Pelton,1963,NULL,1,712737,495754
1357,Hlíð,Ekki skráð,101,Heimarafstöð,3,Pelton,1930,1970,0,701759,442578
1358,Syðrifjörður,Ekki skráð,101,Heimarafstöð,3,Pelton,1925,1977,0,693981,427731
1359,Hvalnes,Ekki skráð,101,Heimarafstöð,"0,3",Francis,1936,1970,0,714272,441919
1360,Þorgeirsstaðir,Ekki skráð,101,Heimarafstöð,"0,2",Pelton,1940,1958,0,696853,433249
1361,Þorgeirsstaðir,Ekki skráð,101,Heimarafstöð,8,Francis,1968,1976,0,696180,432720
1362,Bjarnanes,Ekki skráð,101,Heimarafstöð,"3,7",Francis,1926,1946,0,681595,430050
1363,Hoffell,Ekki skráð,101,Heimarafstöð,7,Pelton,1921,1970,0,676635,437870
1364,Svínafell,Ekki skráð,101,Heimarafstöð,3,Skrúfa,1926,1970,0,674040,437600
1365,Viðborð,Ekki skráð,101,Heimarafstöð,3,Pelton,1929,1955,0,674220,432260
1366,Digurholt,Ekki skráð,101,Heimarafstöð,"0,5",Skrúfa,1929,1949,0,672240,427040
1367,Rauðaberg,Ekki skráð,101,Heimarafstöð,"1,5",Skrúfa,1943,1958,0,671030,431020
1368,"Smyrlabjörg,Uppsalir",Ekki skráð,101,Heimarafstöð,9,Pelton,1928,1946,0,659285,416825
1369,"Breiðabólsstaður, Hali",Ekki skráð,101,Heimarafstöð,"1,4",Pelton,1928,1973,0,645330,406355
1370,Reynivellir,Ekki skráð,101,Heimarafstöð,4,Pelton,1927,1973,0,642915,406680
1371,Vagnsstaðir,Ekki skráð,101,Heimarafstöð,"1,1",Francis,1928,1970,0,655020,412770
1372,"Borgarhöfn,G.Garður",Ekki skráð,101,Heimarafstöð,"1,3",Skrúfa,1935,1970,0,654790,413855
1373,Neðribær,Ekki skráð,101,Heimarafstöð,"2,4",Skrúfa,1938,1970,0,654715,413730
1374,"Gamli Garður, vestri",Ekki skráð,101,Heimarafstöð,"1,3",Skrúfa,1936,1946,0,654740,413850
1375,"Lækjarhús, Suðurhús",Ekki skráð,101,Heimarafstöð,5,Skrúfa,1936,1958,0,654630,413775
1376,Kálfafell,Ekki skráð,101,Heimarafstöð,4,Skrúfa,1936,1958,0,650890,412425
1377,Kvísker,Ekki skráð,101,Heimarafstöð,3,Pelton,1927,NULL,1,625525,388610
1378,Hnappavellir,Ekki skráð,101,Heimarafstöð,10,Pelton,1929,1979,0,618171,380185
1379,Fagurhólsmýri,Ekki skráð,101,Heimarafstöð,"8,7",Francis,1922,1977,0,615841,376990
1380,Hofsnes,Ekki skráð,101,Heimarafstöð,2,Skrúfa,1927,1973,0,614802,376970
1381,"Hof, Austurhús",Ekki skráð,101,Heimarafstöð,"15,2",Pelton,1926,NULL,0,612640,380115
1382,"Hof, Vesturhús",Ekki skráð,101,Heimarafstöð,"2,5",Pelton,1925,1958,0,612465,380265
1383,Svínafell,Ekki skráð,101,Heimarafstöð,8,Pelton,1925,NULL,1,605040,388415
1384,Skaftafell I,Ekki skráð,101,Heimarafstöð,"3,5",Francis,1925,1977,0,598225,392671
1385,"Litlahof I, Litlahof II",Ekki skráð,101,Heimarafstöð,4,Pelton,1928,1974,0,612780,379940
1386,Hnappavellir IV,Ekki skráð,101,Heimarafstöð,"7,5",Pelton,1930,1973,0,618110,380320
1387,Skaftafell III,Ekki skráð,101,Heimarafstöð,"2,2",Pelton,1928,1946,0,598570,392355
